Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,TrackStatus,IsPersonalBest,LapTimeSeconds
RUS,63,16.0,0 days 00:01:19.913000,0 days 00:00:21.301000,0 days 00:00:37.484000,0 days 00:00:21.128000,MEDIUM,15.0,True,Mercedes,1,True,79.913
RUS,63,17.0,0 days 00:01:20.150000,0 days 00:00:21.408000,0 days 00:00:37.437000,0 days 00:00:21.305000,MEDIUM,16.0,True,Mercedes,1,False,80.15
RUS,63,18.0,0 days 00:01:19.438000,0 days 00:00:21.248000,0 days 00:00:36.992000,0 days 00:00:21.198000,MEDIUM,17.0,True,Mercedes,1,True,79.438
RUS,63,19.0,0 days 00:01:20.157000,0 days 00:00:21.402000,0 days 00:00:37.398000,0 days 00:00:21.357000,MEDIUM,18.0,True,Mercedes,1,False,80.157
RUS,63,20.0,0 days 00:01:20.053000,0 days 00:00:21.161000,0 days 00:00:37.471000,0 days 00:00:21.421000,MEDIUM,19.0,True,Mercedes,1,False,80.053
RUS,63,21.0,0 days 00:01:19.788000,0 days 00:00:21.174000,0 days 00:00:37.427000,0 days 00:00:21.187000,MEDIUM,20.0,True,Mercedes,1,False,79.788
RUS,63,22.0,0 days 00:01:19.691000,0 days 00:00:21.336000,0 days 00:00:37.159000,0 days 00:00:21.196000,MEDIUM,21.0,True,Mercedes,1,False,79.691
RUS,63,23.0,0 days 00:01:19.397000,0 days 00:00:21.109000,0 days 00:00:37.080000,0 days 00:00:21.208000,MEDIUM,22.0,True,Mercedes,1,True,79.397
RUS,63,24.0,0 days 00:01:19.484000,0 days 00:00:21.193000,0 days 00:00:37.075000,0 days 00:00:21.216000,MEDIUM,23.0,True,Mercedes,1,False,79.484
RUS,63,25.0,0 days 00:01:18.651000,0 days 00:00:20.910000,0 days 00:00:36.745000,0 days 00:00:20.996000,MEDIUM,24.0,True,Mercedes,1,True,78.651
RUS,63,26.0,0 days 00:01:19.006000,0 days 00:00:21.449000,0 days 00:00:36.653000,0 days 00:00:20.904000,MEDIUM,25.0,True,Mercedes,1,False,79.006
RUS,63,27.0,0 days 00:01:18.927000,0 days 00:00:21.081000,0 days 00:00:36.831000,0 days 00:00:21.015000,MEDIUM,26.0,True,Mercedes,1,False,78.927
RUS,63,28.0,0 days 00:01:18.679000,0 days 00:00:21.106000,0 days 00:00:36.676000,0 days 00:00:20.897000,MEDIUM,27.0,True,Mercedes,1,False,78.679
RUS,63,29.0,0 days 00:01:18.624000,0 days 00:00:21.067000,0 days 00:00:36.636000,0 days 00:00:20.921000,MEDIUM,28.0,True,Mercedes,1,True,78.624
RUS,63,30.0,0 days 00:01:18.811000,0 days 00:00:21.195000,0 days 00:00:36.618000,0 days 00:00:20.998000,MEDIUM,29.0,True,Mercedes,1,False,78.811
RUS,63,31.0,0 days 00:01:19.101000,0 days 00:00:21.076000,0 days 00:00:36.695000,0 days 00:00:21.330000,MEDIUM,30.0,True,Mercedes,1,False,79.101
RUS,63,32.0,0 days 00:01:19.122000,0 days 00:00:20.993000,0 days 00:00:37.092000,0 days 00:00:21.037000,MEDIUM,31.0,True,Mercedes,1,False,79.122
RUS,63,33.0,0 days 00:01:18.910000,0 days 00:00:20.991000,0 days 00:00:36.737000,0 days 00:00:21.182000,MEDIUM,32.0,True,Mercedes,1,False,78.91
RUS,63,34.0,0 days 00:01:19.379000,0 days 00:00:21.252000,0 days 00:00:36.937000,0 days 00:00:21.190000,MEDIUM,33.0,True,Mercedes,1,False,79.379
RUS,63,35.0,0 days 00:01:20.448000,0 days 00:00:21.603000,0 days 00:00:37.625000,0 days 00:00:21.220000,MEDIUM,34.0,True,Mercedes,1,False,80.448
RUS,63,36.0,0 days 00:01:19.728000,0 days 00:00:21.254000,0 days 00:00:37.243000,0 days 00:00:21.231000,MEDIUM,35.0,True,Mercedes,1,False,79.728
RUS,63,37.0,0 days 00:01:18.757000,0 days 00:00:21.135000,0 days 00:00:36.783000,0 days 00:00:20.839000,MEDIUM,36.0,True,Mercedes,1,False,78.757
RUS,63,38.0,0 days 00:01:18.446000,0 days 00:00:21.051000,0 days 00:00:36.540000,0 days 00:00:20.855000,MEDIUM,37.0,True,Mercedes,1,True,78.446
RUS,63,39.0,0 days 00:01:18.450000,0 days 00:00:21.063000,0 days 00:00:36.681000,0 days 00:00:20.706000,MEDIUM,38.0,True,Mercedes,1,False,78.45
RUS,63,40.0,0 days 00:01:18.139000,0 days 00:00:21.011000,0 days 00:00:36.308000,0 days 00:00:20.820000,MEDIUM,39.0,True,Mercedes,1,True,78.139
RUS,63,41.0,0 days 00:01:18.308000,0 days 00:00:20.912000,0 days 00:00:36.558000,0 days 00:00:20.838000,MEDIUM,40.0,True,Mercedes,1,False,78.308
RUS,63,42.0,0 days 00:01:18.204000,0 days 00:00:20.877000,0 days 00:00:36.481000,0 days 00:00:20.846000,MEDIUM,41.0,True,Mercedes,1,False,78.204
RUS,63,43.0,0 days 00:01:18.684000,0 days 00:00:20.878000,0 days 00:00:36.662000,0 days 00:00:21.144000,MEDIUM,42.0,True,Mercedes,1,False,78.684
RUS,63,44.0,0 days 00:01:18.177000,0 days 00:00:20.798000,0 days 00:00:36.462000,0 days 00:00:20.917000,MEDIUM,43.0,True,Mercedes,1,False,78.177
RUS,63,45.0,0 days 00:01:18.449000,0 days 00:00:20.914000,0 days 00:00:36.740000,0 days 00:00:20.795000,MEDIUM,44.0,True,Mercedes,1,False,78.449
RUS,63,46.0,0 days 00:01:18.387000,0 days 00:00:20.904000,0 days 00:00:36.537000,0 days 00:00:20.946000,MEDIUM,45.0,True,Mercedes,1,False,78.387
RUS,63,47.0,0 days 00:01:18.314000,0 days 00:00:20.768000,0 days 00:00:36.519000,0 days 00:00:21.027000,MEDIUM,46.0,True,Mercedes,1,False,78.314
RUS,63,48.0,0 days 00:01:18.702000,0 days 00:00:20.917000,0 days 00:00:36.851000,0 days 00:00:20.934000,MEDIUM,47.0,True,Mercedes,1,False,78.702
RUS,63,49.0,0 days 00:01:18.985000,0 days 00:00:20.975000,0 days 00:00:36.845000,0 days 00:00:21.165000,MEDIUM,48.0,True,Mercedes,1,False,78.985
RUS,63,50.0,0 days 00:01:18.447000,0 days 00:00:21.009000,0 days 00:00:36.565000,0 days 00:00:20.873000,MEDIUM,49.0,True,Mercedes,1,False,78.447
RUS,63,51.0,0 days 00:01:18.049000,0 days 00:00:20.754000,0 days 00:00:36.461000,0 days 00:00:20.834000,MEDIUM,50.0,True,Mercedes,1,True,78.049
RUS,63,52.0,0 days 00:01:18.602000,0 days 00:00:20.742000,0 days 00:00:36.669000,0 days 00:00:21.191000,MEDIUM,51.0,True,Mercedes,12,False,78.602
RUS,63,53.0,0 days 00:01:20.891000,0 days 00:00:21.524000,0 days 00:00:38.227000,0 days 00:00:21.140000,MEDIUM,52.0,True,Mercedes,21,False,80.891
RUS,63,54.0,0 days 00:01:18.201000,0 days 00:00:20.753000,0 days 00:00:36.599000,0 days 00:00:20.849000,MEDIUM,53.0,True,Mercedes,1,False,78.201
RUS,63,55.0,0 days 00:01:17.305000,0 days 00:00:20.747000,0 days 00:00:36.050000,0 days 00:00:20.508000,MEDIUM,54.0,True,Mercedes,1,True,77.305
RUS,63,56.0,0 days 00:01:17.071000,0 days 00:00:20.490000,0 days 00:00:36.009000,0 days 00:00:20.572000,MEDIUM,55.0,True,Mercedes,1,True,77.071
RUS,63,57.0,0 days 00:01:16.910000,0 days 00:00:20.542000,0 days 00:00:35.880000,0 days 00:00:20.488000,MEDIUM,56.0,True,Mercedes,1,True,76.91
RUS,63,58.0,0 days 00:01:17.142000,0 days 00:00:20.435000,0 days 00:00:36.079000,0 days 00:00:20.628000,MEDIUM,57.0,True,Mercedes,1,False,77.142
RUS,63,59.0,0 days 00:01:16.842000,0 days 00:00:20.416000,0 days 00:00:35.875000,0 days 00:00:20.551000,MEDIUM,58.0,True,Mercedes,1,True,76.842
RUS,63,60.0,0 days 00:01:16.604000,0 days 00:00:20.034000,0 days 00:00:36.124000,0 days 00:00:20.446000,MEDIUM,59.0,True,Mercedes,1,True,76.604
RUS,63,61.0,0 days 00:01:16.697000,0 days 00:00:20.384000,0 days 00:00:35.786000,0 days 00:00:20.527000,MEDIUM,60.0,True,Mercedes,1,False,76.697
RUS,63,62.0,0 days 00:01:16.787000,0 days 00:00:20.251000,0 days 00:00:36.072000,0 days 00:00:20.464000,MEDIUM,61.0,True,Mercedes,1,False,76.787
RUS,63,63.0,0 days 00:01:16.581000,0 days 00:00:20.073000,0 days 00:00:35.838000,0 days 00:00:20.670000,MEDIUM,62.0,True,Mercedes,1,True,76.581
RUS,63,64.0,0 days 00:01:16.133000,0 days 00:00:20.219000,0 days 00:00:35.530000,0 days 00:00:20.384000,MEDIUM,63.0,True,Mercedes,1,True,76.133
RUS,63,65.0,0 days 00:01:15.651000,0 days 00:00:19.764000,0 days 00:00:35.606000,0 days 00:00:20.281000,MEDIUM,64.0,True,Mercedes,1,True,75.651
RUS,63,66.0,0 days 00:01:15.848000,0 days 00:00:19.709000,0 days 00:00:35.781000,0 days 00:00:20.358000,MEDIUM,65.0,True,Mercedes,1,False,75.848
RUS,63,67.0,0 days 00:01:16.157000,0 days 00:00:20.043000,0 days 00:00:35.724000,0 days 00:00:20.390000,MEDIUM,66.0,True,Mercedes,1,False,76.157
RUS,63,68.0,0 days 00:01:15.931000,0 days 00:00:19.945000,0 days 00:00:35.671000,0 days 00:00:20.315000,MEDIUM,67.0,True,Mercedes,1,False,75.931
RUS,63,69.0,0 days 00:01:15.869000,0 days 00:00:19.910000,0 days 00:00:35.697000,0 days 00:00:20.262000,MEDIUM,68.0,True,Mercedes,1,False,75.869
RUS,63,70.0,0 days 00:01:15.251000,0 days 00:00:19.673000,0 days 00:00:35.416000,0 days 00:00:20.162000,MEDIUM,69.0,True,Mercedes,1,True,75.251
RUS,63,71.0,0 days 00:01:15.827000,0 days 00:00:19.690000,0 days 00:00:35.736000,0 days 00:00:20.401000,MEDIUM,70.0,True,Mercedes,1,False,75.827
RUS,63,72.0,0 days 00:01:15.839000,0 days 00:00:19.735000,0 days 00:00:35.841000,0 days 00:00:20.263000,MEDIUM,71.0,True,Mercedes,1,False,75.839
RUS,63,73.0,0 days 00:01:15.228000,0 days 00:00:19.584000,0 days 00:00:35.408000,0 days 00:00:20.236000,MEDIUM,72.0,True,Mercedes,1,True,75.228
RUS,63,74.0,0 days 00:01:15.376000,0 days 00:00:19.700000,0 days 00:00:35.512000,0 days 00:00:20.164000,MEDIUM,73.0,True,Mercedes,1,False,75.376
RUS,63,75.0,0 days 00:01:15.525000,0 days 00:00:19.694000,0 days 00:00:35.518000,0 days 00:00:20.313000,MEDIUM,74.0,True,Mercedes,1,False,75.525
RUS,63,76.0,0 days 00:01:15.753000,0 days 00:00:19.783000,0 days 00:00:35.639000,0 days 00:00:20.331000,MEDIUM,75.0,True,Mercedes,1,False,75.753
RUS,63,77.0,0 days 00:01:15.532000,0 days 00:00:19.620000,0 days 00:00:35.607000,0 days 00:00:20.305000,MEDIUM,76.0,True,Mercedes,1,False,75.532
RUS,63,78.0,0 days 00:01:16.303000,0 days 00:00:19.846000,0 days 00:00:35.851000,0 days 00:00:20.606000,MEDIUM,77.0,True,Mercedes,1,False,76.303
VER,1,1.0,0 days 00:41:18.944000,,0 days 00:00:50.381000,,HARD,1.0,True,Red Bull Racing,1254,False,2478.944
VER,1,2.0,,0 days 00:00:24.134000,0 days 00:00:38.218000,0 days 00:01:35.091000,MEDIUM,1.0,True,Red Bull Racing,14,False,
VER,1,3.0,0 days 00:01:25.744000,0 days 00:00:24.715000,0 days 00:00:38.860000,0 days 00:00:22.169000,MEDIUM,2.0,True,Red Bull Racing,1,True,85.744
VER,1,4.0,0 days 00:01:23.275000,0 days 00:00:21.947000,0 days 00:00:38.888000,0 days 00:00:22.440000,MEDIUM,3.0,True,Red Bull Racing,1,True,83.275
VER,1,5.0,0 days 00:01:23.400000,0 days 00:00:22.318000,0 days 00:00:38.953000,0 days 00:00:22.129000,MEDIUM,4.0,True,Red Bull Racing,1,False,83.4
VER,1,6.0,0 days 00:01:23.787000,0 days 00:00:21.761000,0 days 00:00:39.710000,0 days 00:00:22.316000,MEDIUM,5.0,True,Red Bull Racing,1,False,83.787
VER,1,7.0,0 days 00:01:21.283000,0 days 00:00:21.383000,0 days 00:00:38.200000,0 days 00:00:21.700000,MEDIUM,6.0,True,Red Bull Racing,1,True,81.283
VER,1,8.0,0 days 00:01:21.657000,0 days 00:00:21.194000,0 days 00:00:38.504000,0 days 00:00:21.959000,MEDIUM,7.0,True,Red Bull Racing,1,False,81.657
VER,1,9.0,0 days 00:01:21.740000,0 days 00:00:21.492000,0 days 00:00:38.489000,0 days 00:00:21.759000,MEDIUM,8.0,True,Red Bull Racing,1,False,81.74
VER,1,10.0,0 days 00:01:21.244000,0 days 00:00:21.172000,0 days 00:00:38.177000,0 days 00:00:21.895000,MEDIUM,9.0,True,Red Bull Racing,1,True,81.244
VER,1,11.0,0 days 00:01:21.492000,0 days 00:00:21.223000,0 days 00:00:38.280000,0 days 00:00:21.989000,MEDIUM,10.0,True,Red Bull Racing,1,False,81.492
VER,1,12.0,0 days 00:01:20.659000,0 days 00:00:21.270000,0 days 00:00:37.879000,0 days 00:00:21.510000,MEDIUM,11.0,True,Red Bull Racing,1,True,80.659
VER,1,13.0,0 days 00:01:19.904000,0 days 00:00:20.858000,0 days 00:00:37.533000,0 days 00:00:21.513000,MEDIUM,12.0,True,Red Bull Racing,1,True,79.904
VER,1,14.0,0 days 00:01:19.723000,0 days 00:00:20.849000,0 days 00:00:37.408000,0 days 00:00:21.466000,MEDIUM,13.0,True,Red Bull Racing,1,True,79.723
VER,1,15.0,0 days 00:01:20.370000,0 days 00:00:20.949000,0 days 00:00:37.792000,0 days 00:00:21.629000,MEDIUM,14.0,True,Red Bull Racing,1,False,80.37
VER,1,16.0,0 days 00:01:20.287000,0 days 00:00:21.059000,0 days 00:00:37.755000,0 days 00:00:21.473000,MEDIUM,15.0,True,Red Bull Racing,1,False,80.287
VER,1,17.0,0 days 00:01:19.898000,0 days 00:00:20.952000,0 days 00:00:37.610000,0 days 00:00:21.336000,MEDIUM,16.0,True,Red Bull Racing,1,False,79.898
VER,1,18.0,0 days 00:01:19.580000,0 days 00:00:21.012000,0 days 00:00:37.408000,0 days 00:00:21.160000,MEDIUM,17.0,True,Red Bull Racing,1,True,79.58
VER,1,19.0,0 days 00:01:20.171000,0 days 00:00:21.034000,0 days 00:00:37.869000,0 days 00:00:21.268000,MEDIUM,18.0,True,Red Bull Racing,1,False,80.171
VER,1,20.0,0 days 00:01:19.886000,0 days 00:00:20.908000,0 days 00:00:37.402000,0 days 00:00:21.576000,MEDIUM,19.0,True,Red Bull Racing,1,False,79.886
VER,1,21.0,0 days 00:01:20.255000,0 days 00:00:21.039000,0 days 00:00:37.731000,0 days 00:00:21.485000,MEDIUM,20.0,True,Red Bull Racing,1,False,80.255
VER,1,22.0,0 days 00:01:19.813000,0 days 00:00:21.017000,0 days 00:00:37.631000,0 days 00:00:21.165000,MEDIUM,21.0,True,Red Bull Racing,1,False,79.813
VER,1,23.0,0 days 00:01:18.979000,0 days 00:00:20.825000,0 days 00:00:36.884000,0 days 00:00:21.270000,MEDIUM,22.0,True,Red Bull Racing,1,True,78.979
VER,1,24.0,0 days 00:01:19.364000,0 days 00:00:20.830000,0 days 00:00:37.287000,0 days 00:00:21.247000,MEDIUM,23.0,True,Red Bull Racing,1,False,79.364
VER,1,25.0,0 days 00:01:19.380000,0 days 00:00:20.827000,0 days 00:00:37.328000,0 days 00:00:21.225000,MEDIUM,24.0,True,Red Bull Racing,1,False,79.38
VER,1,26.0,0 days 00:01:18.818000,0 days 00:00:20.646000,0 days 00:00:37.241000,0 days 00:00:20.931000,MEDIUM,25.0,True,Red Bull Racing,1,True,78.818
VER,1,27.0,0 days 00:01:18.797000,0 days 00:00:20.592000,0 days 00:00:37.213000,0 days 00:00:20.992000,MEDIUM,26.0,True,Red Bull Racing,1,True,78.797
VER,1,28.0,0 days 00:01:18.682000,0 days 00:00:21,0 days 00:00:36.851000,0 days 00:00:20.831000,MEDIUM,27.0,True,Red Bull Racing,1,True,78.682
VER,1,29.0,0 days 00:01:18.795000,0 days 00:00:20.960000,0 days 00:00:36.819000,0 days 00:00:21.016000,MEDIUM,28.0,True,Red Bull Racing,1,False,78.795
VER,1,30.0,0 days 00:01:18.574000,0 days 00:00:20.983000,0 days 00:00:36.660000,0 days 00:00:20.931000,MEDIUM,29.0,True,Red Bull Racing,1,True,78.574
VER,1,31.0,0 days 00:01:18.564000,0 days 00:00:20.941000,0 days 00:00:36.674000,0 days 00:00:20.949000,MEDIUM,30.0,True,Red Bull Racing,1,True,78.564
VER,1,32.0,0 days 00:01:18.983000,0 days 00:00:21.108000,0 days 00:00:36.848000,0 days 00:00:21.027000,MEDIUM,31.0,True,Red Bull Racing,1,False,78.983
VER,1,33.0,0 days 00:01:19.005000,0 days 00:00:21.185000,0 days 00:00:36.810000,0 days 00:00:21.010000,MEDIUM,32.0,True,Red Bull Racing,1,False,79.005
VER,1,34.0,0 days 00:01:19.594000,0 days 00:00:21.220000,0 days 00:00:37.043000,0 days 00:00:21.331000,MEDIUM,33.0,True,Red Bull Racing,1,False,79.594
VER,1,35.0,0 days 00:01:20.207000,0 days 00:00:21.369000,0 days 00:00:37.357000,0 days 00:00:21.481000,MEDIUM,34.0,True,Red Bull Racing,1,False,80.207
VER,1,36.0,0 days 00:01:19.634000,0 days 00:00:21.105000,0 days 00:00:37.154000,0 days 00:00:21.375000,MEDIUM,35.0,True,Red Bull Racing,1,False,79.634
VER,1,37.0,0 days 00:01:19.429000,0 days 00:00:21.231000,0 days 00:00:36.992000,0 days 00:00:21.206000,MEDIUM,36.0,True,Red Bull Racing,1,False,79.429
VER,1,38.0,0 days 00:01:18.844000,0 days 00:00:20.966000,0 days 00:00:36.930000,0 days 00:00:20.948000,MEDIUM,37.0,True,Red Bull Racing,1,False,78.844
VER,1,39.0,0 days 00:01:18.326000,0 days 00:00:20.844000,0 days 00:00:36.647000,0 days 00:00:20.835000,MEDIUM,38.0,True,Red Bull Racing,1,True,78.326
VER,1,40.0,0 days 00:01:18.409000,0 days 00:00:20.696000,0 days 00:00:36.874000,0 days 00:00:20.839000,MEDIUM,39.0,True,Red Bull Racing,1,False,78.409
VER,1,41.0,0 days 00:01:18.083000,0 days 00:00:20.776000,0 days 00:00:36.567000,0 days 00:00:20.740000,MEDIUM,40.0,True,Red Bull Racing,1,True,78.083
VER,1,42.0,0 days 00:01:18.074000,0 days 00:00:20.728000,0 days 00:00:36.721000,0 days 00:00:20.625000,MEDIUM,41.0,True,Red Bull Racing,1,True,78.074
VER,1,43.0,0 days 00:01:18.358000,0 days 00:00:20.913000,0 days 00:00:36.517000,0 days 00:00:20.928000,MEDIUM,42.0,True,Red Bull Racing,1,False,78.358
VER,1,44.0,0 days 00:01:18.405000,0 days 00:00:20.976000,0 days 00:00:36.685000,0 days 00:00:20.744000,MEDIUM,43.0,True,Red Bull Racing,1,False,78.405
VER,1,45.0,0 days 00:01:18.313000,0 days 00:00:20.742000,0 days 00:00:36.682000,0 days 00:00:20.889000,MEDIUM,44.0,True,Red Bull Racing,1,False,78.313
VER,1,46.0,0 days 00:01:18.203000,0 days 00:00:20.832000,0 days 00:00:36.559000,0 days 00:00:20.812000,MEDIUM,45.0,True,Red Bull Racing,1,False,78.203
VER,1,47.0,0 days 00:01:18.537000,0 days 00:00:20.799000,0 days 00:00:36.688000,0 days 00:00:21.050000,MEDIUM,46.0,True,Red Bull Racing,1,False,78.537
VER,1,48.0,0 days 00:01:18.337000,0 days 00:00:20.716000,0 days 00:00:36.661000,0 days 00:00:20.960000,MEDIUM,47.0,True,Red Bull Racing,1,False,78.337
VER,1,49.0,0 days 00:01:18.477000,0 days 00:00:20.770000,0 days 00:00:36.778000,0 days 00:00:20.929000,MEDIUM,48.0,True,Red Bull Racing,1,False,78.477
VER,1,50.0,0 days 00:01:18.880000,0 days 00:00:21.141000,0 days 00:00:36.859000,0 days 00:00:20.880000,MEDIUM,49.0,True,Red Bull Racing,1,False,78.88
VER,1,51.0,0 days 00:01:18.142000,0 days 00:00:20.787000,0 days 00:00:36.565000,0 days 00:00:20.790000,MEDIUM,50.0,True,Red Bull Racing,1,False,78.142
VER,1,52.0,0 days 00:01:33.905000,0 days 00:00:19.873000,0 days 00:00:36.323000,0 days 00:00:37.709000,MEDIUM,51.0,True,Red Bull Racing,12,False,93.905
VER,1,53.0,0 days 00:01:18.724000,0 days 00:00:22.321000,0 days 00:00:36.244000,0 days 00:00:20.159000,HARD,2.0,False,Red Bull Racing,1,False,78.724
VER,1,54.0,0 days 00:01:15.815000,0 days 00:00:19.570000,0 days 00:00:36.049000,0 days 00:00:20.196000,HARD,3.0,False,Red Bull Racing,1,True,75.815
VER,1,55.0,0 days 00:01:15.398000,0 days 00:00:19.799000,0 days 00:00:35.590000,0 days 00:00:20.009000,HARD,4.0,False,Red Bull Racing,1,True,75.398
VER,1,56.0,0 days 00:01:15.466000,0 days 00:00:19.655000,0 days 00:00:35.529000,0 days 00:00:20.282000,HARD,5.0,False,Red Bull Racing,1,False,75.466
VER,1,57.0,0 days 00:01:16.181000,0 days 00:00:20.012000,0 days 00:00:36.173000,0 days 00:00:19.996000,HARD,6.0,False,Red Bull Racing,1,False,76.181
VER,1,58.0,0 days 00:01:14.569000,0 days 00:00:19.343000,0 days 00:00:35.377000,0 days 00:00:19.849000,HARD,7.0,False,Red Bull Racing,1,True,74.569
VER,1,59.0,0 days 00:01:14.748000,0 days 00:00:19.543000,0 days 00:00:35.369000,0 days 00:00:19.836000,HARD,8.0,False,Red Bull Racing,1,False,74.748
VER,1,60.0,0 days 00:01:15.238000,0 days 00:00:19.399000,0 days 00:00:35.421000,0 days 00:00:20.418000,HARD,9.0,False,Red Bull Racing,1,False,75.238
VER,1,61.0,0 days 00:01:15.121000,0 days 00:00:19.450000,0 days 00:00:35.599000,0 days 00:00:20.072000,HARD,10.0,False,Red Bull Racing,1,False,75.121
VER,1,62.0,0 days 00:01:16.561000,0 days 00:00:20.077000,0 days 00:00:36.108000,0 days 00:00:20.376000,HARD,11.0,False,Red Bull Racing,1,False,76.561
VER,1,63.0,0 days 00:01:16.547000,0 days 00:00:20.125000,0 days 00:00:35.973000,0 days 00:00:20.449000,HARD,12.0,False,Red Bull Racing,1,False,76.547
VER,1,64.0,0 days 00:01:16.619000,0 days 00:00:20.262000,0 days 00:00:36.106000,0 days 00:00:20.251000,HARD,13.0,False,Red Bull Racing,1,False,76.619
VER,1,65.0,0 days 00:01:15.468000,0 days 00:00:19.616000,0 days 00:00:35.717000,0 days 00:00:20.135000,HARD,14.0,False,Red Bull Racing,1,False,75.468
VER,1,66.0,0 days 00:01:16.121000,0 days 00:00:19.696000,0 days 00:00:35.898000,0 days 00:00:20.527000,HARD,15.0,False,Red Bull Racing,1,False,76.121
VER,1,67.0,0 days 00:01:16.276000,0 days 00:00:19.919000,0 days 00:00:35.947000,0 days 00:00:20.410000,HARD,16.0,False,Red Bull Racing,1,False,76.276
VER,1,68.0,0 days 00:01:15.954000,0 days 00:00:19.716000,0 days 00:00:35.912000,0 days 00:00:20.326000,HARD,17.0,False,Red Bull Racing,1,False,75.954
VER,1,69.0,0 days 00:01:15.463000,0 days 00:00:19.676000,0 days 00:00:35.698000,0 days 00:00:20.089000,HARD,18.0,False,Red Bull Racing,1,False,75.463
VER,1,70.0,0 days 00:01:15.449000,0 days 00:00:19.665000,0 days 00:00:35.669000,0 days 00:00:20.115000,HARD,19.0,False,Red Bull Racing,1,False,75.449
VER,1,71.0,0 days 00:01:15.659000,0 days 00:00:19.597000,0 days 00:00:35.787000,0 days 00:00:20.275000,HARD,20.0,False,Red Bull Racing,1,False,75.659
VER,1,72.0,0 days 00:01:15.733000,0 days 00:00:19.687000,0 days 00:00:35.888000,0 days 00:00:20.158000,HARD,21.0,False,Red Bull Racing,1,False,75.733
VER,1,73.0,0 days 00:01:15.436000,0 days 00:00:19.704000,0 days 00:00:35.700000,0 days 00:00:20.032000,HARD,22.0,False,Red Bull Racing,1,False,75.436
VER,1,74.0,0 days 00:01:15.380000,0 days 00:00:19.602000,0 days 00:00:35.636000,0 days 00:00:20.142000,HARD,23.0,False,Red Bull Racing,1,False,75.38
VER,1,75.0,0 days 00:01:15.396000,0 days 00:00:19.556000,0 days 00:00:35.638000,0 days 00:00:20.202000,HARD,24.0,False,Red Bull Racing,1,False,75.396
VER,1,76.0,0 days 00:01:15.641000,0 days 00:00:19.673000,0 days 00:00:35.759000,0 days 00:00:20.209000,HARD,25.0,False,Red Bull Racing,1,False,75.641
VER,1,77.0,0 days 00:01:15.543000,0 days 00:00:19.644000,0 days 00:00:35.818000,0 days 00:00:20.081000,HARD,26.0,False,Red Bull Racing,1,False,75.543
VER,1,78.0,0 days 00:01:16.248000,0 days 00:00:19.697000,0 days 00:00:36.263000,0 days 00:00:20.288000,HARD,27.0,False,Red Bull Racing,1,False,76.248
HAM,44,1.0,0 days 00:41:23.804000,,0 days 00:00:52.196000,,HARD,1.0,True,Mercedes,1254,False,2483.804
HAM,44,2.0,,0 days 00:00:25.236000,0 days 00:00:38.084000,0 days 00:01:29.492000,MEDIUM,1.0,True,Mercedes,14,False,
HAM,44,3.0,0 days 00:01:27.058000,0 days 00:00:24.951000,0 days 00:00:39.492000,0 days 00:00:22.615000,MEDIUM,2.0,True,Mercedes,1,True,87.058
HAM,44,4.0,0 days 00:01:23.376000,0 days 00:00:21.827000,0 days 00:00:38.943000,0 days 00:00:22.606000,MEDIUM,3.0,True,Mercedes,1,True,83.376
HAM,44,5.0,0 days 00:01:23.640000,0 days 00:00:22.289000,0 days 00:00:38.824000,0 days 00:00:22.527000,MEDIUM,4.0,True,Mercedes,1,False,83.64
HAM,44,6.0,0 days 00:01:23.369000,0 days 00:00:21.938000,0 days 00:00:38.711000,0 days 00:00:22.720000,MEDIUM,5.0,True,Mercedes,1,True,83.369
HAM,44,7.0,0 days 00:01:21.463000,0 days 00:00:21.905000,0 days 00:00:37.709000,0 days 00:00:21.849000,MEDIUM,6.0,True,Mercedes,1,True,81.463
HAM,44,8.0,0 days 00:01:21.612000,0 days 00:00:21.571000,0 days 00:00:38.073000,0 days 00:00:21.968000,MEDIUM,7.0,True,Mercedes,1,False,81.612
HAM,44,9.0,0 days 00:01:21.851000,0 days 00:00:21.875000,0 days 00:00:37.949000,0 days 00:00:22.027000,MEDIUM,8.0,True,Mercedes,1,False,81.851
HAM,44,10.0,0 days 00:01:21.437000,0 days 00:00:21.623000,0 days 00:00:37.776000,0 days 00:00:22.038000,MEDIUM,9.0,True,Mercedes,1,True,81.437
HAM,44,11.0,0 days 00:01:21.325000,0 days 00:00:21.667000,0 days 00:00:37.807000,0 days 00:00:21.851000,MEDIUM,10.0,True,Mercedes,1,True,81.325
HAM,44,12.0,0 days 00:01:21.164000,0 days 00:00:21.592000,0 days 00:00:37.746000,0 days 00:00:21.826000,MEDIUM,11.0,True,Mercedes,1,True,81.164
HAM,44,13.0,0 days 00:01:20.171000,0 days 00:00:21.429000,0 days 00:00:37.188000,0 days 00:00:21.554000,MEDIUM,12.0,True,Mercedes,1,True,80.171
HAM,44,14.0,0 days 00:01:20.126000,0 days 00:00:21.116000,0 days 00:00:37.471000,0 days 00:00:21.539000,MEDIUM,13.0,True,Mercedes,1,True,80.126
HAM,44,15.0,0 days 00:01:19.971000,0 days 00:00:21.169000,0 days 00:00:37.268000,0 days 00:00:21.534000,MEDIUM,14.0,True,Mercedes,1,True,79.971
